userId,movieId,rating
126304,2947,4.0
25737,37382,1.0
10429,991,3.0
26083,608,4.0
62086,3793,3.0
51994,32587,2.5
337,6709,4.0
35608,595,4.0
124409,6934,2.5
88603,47,3.0
24156,1223,4.0
126142,3783,4.0
104705,2687,3.5
23638,6754,2.0
96250,3354,4.0
68837,938,3.0
955,1556,1.0
6166,3835,3.0
116054,5995,3.5
54845,2125,4.0
33716,1961,5.0
133872,1753,3.0
115575,1356,3.0
122166,2088,1.0
41244,780,3.0
9894,3552,5.0
23103,379,3.0
45516,6013,1.0
82947,1222,5.0
103833,153,4.0
22231,661,3.0
135335,4369,1.0
38669,8014,2.5
129159,1196,4.0
99790,592,5.0
97794,2826,3.0
59264,1918,4.5
57545,232,2.0
59909,8958,4.5
67211,3916,5.0
24872,150,3.0
114659,2378,3.0
103725,2145,1.0
98658,4128,3.0
75108,3697,1.0
1919,272,4.5
80386,342,3.5
100945,106916,5.0
45246,1821,3.0
18390,434,4.0
12918,329,3.0
20132,6182,3.5
129078,3354,2.0
43851,140,4.0
35128,38886,5.0
22752,3755,2.0
105631,472,2.0
32273,1104,5.0
21853,47610,4.0
55543,1035,3.0
143,648,4.0
134657,5222,2.5
14196,4571,4.0
78252,2085,3.0
42980,2202,5.0
63525,474,4.0
123913,7160,3.0
71797,1282,3.5
11949,1367,5.0
42424,6333,4.0
32623,5552,1.0
89588,3566,4.0
80565,4248,3.0
134320,2455,4.5
77533,55872,3.0
130384,2770,3.0
113934,4235,4.0
27894,1653,4.0
106557,1233,4.0
123095,3744,3.0
53448,923,5.0
30338,3785,4.0
16310,79132,4.0
67073,1060,5.0
73309,2605,2.0
96569,2321,4.0
19449,377,4.0
42239,84152,5.0
68014,923,5.0
128693,3564,1.0
36098,4743,3.5
87606,2167,3.0
50030,415,4.0
79943,6870,4.5
78872,11,5.0
77204,103984,5.0
20646,1321,5.0
36743,196,4.0
4308,7325,3.0
36473,691,2.0
25683,356,4.0
135793,47,5.0
133092,784,1.0
136946,3977,3.5
95327,76060,4.0
131762,1372,3.0
7989,3060,3.0
72224,3098,3.0
66049,2683,4.0
38119,43560,4.5
126867,89904,0.5
40482,786,3.0
111010,1251,1.0
108060,1552,3.0
125655,497,3.5
4469,2628,5.0
124588,1979,1.0
53734,2762,4.0
43859,540,1.0
97281,592,3.0
10275,747,3.0
76624,595,4.0
87954,4865,5.0
112284,4973,5.0
10443,62,4.5
2160,608,5.0
38170,2115,3.0
109650,6874,3.5
127721,415,1.0
7676,1073,4.0
9426,163,4.0
62189,227,3.0
35356,48385,2.5
89023,4961,3.5
51129,1015,3.5
32935,47,4.0
79820,71462,3.5
117015,2606,4.0
117475,111,5.0
12767,71535,2.0
124507,2851,3.5
137675,43936,3.5
45845,3461,4.0
29641,4270,3.0
15452,45062,2.5
109825,3654,4.0
71526,3198,4.5
91040,3175,4.0
88394,3684,3.5
111541,8228,3.5
118573,1278,5.0
87226,778,4.0
135612,356,1.0
128139,3973,2.0
1854,37741,4.0
3859,112,4.0
116503,1228,4.5
79710,3503,3.5
76437,1231,1.0
72237,8464,4.0
119457,2761,3.0
117702,3671,4.0
107964,48082,4.0
91886,1320,4.0
42252,27899,3.5
15585,61697,3.0
25192,4571,2.5
88649,377,5.0
18950,6,3.0
28830,1345,4.0
58123,4963,4.0
133169,1380,4.5
4158,6,4.0
133471,61132,4.0
43538,2278,4.0
54594,1407,3.0
115982,357,2.0
59407,4571,3.0
13625,1219,4.0
25101,54503,4.5
37264,5896,3.5
2670,1784,4.5
42454,50,4.0
71713,52952,4.0
132629,8907,2.5
61123,4973,4.5
28756,317,3.0
4233,288,3.5
72165,356,5.0
84365,34162,4.0
56707,3362,5.0
90009,21,2.0
1755,6040,3.0
19139,1704,3.0
61405,1291,2.5
122470,2916,3.0
17635,97304,4.5
7814,3000,3.5
134825,1200,4.0
18843,6952,2.0
40746,3033,4.0
69891,1,4.0
86842,5504,3.0
115884,1960,5.0
85515,8636,3.5
116116,72641,3.5
82439,2467,5.0
30469,550,4.0
136789,6157,2.5
39527,1367,4.0
126008,92259,5.0
40908,296,4.5
98410,108979,4.0
115087,1244,3.0
127477,1270,4.0
69757,316,3.0
2433,2115,4.0
125041,48,5.0
110970,7981,4.5
137346,2313,4.5
10752,3949,3.5
491,165,4.0
120050,150,2.0
3797,55687,2.0
50436,85796,3.0
105040,1702,3.5
99195,1556,1.0
108321,4034,4.0
65373,3724,4.0
123717,3740,4.0
82091,648,4.0
28997,2412,3.0
122135,6221,1.0
25459,3005,4.0
131910,71464,4.0
46505,3578,3.5
94636,750,5.0
49636,916,4.0
43820,917,3.0
60950,1213,5.0
60373,1907,4.0
42424,3658,4.0
119774,2117,4.0
65264,3448,3.0
107499,6333,4.0
32723,3948,3.0
70213,1179,4.0
116970,153,3.0
42441,2420,1.5
106241,26064,3.5
33191,107,3.0
34897,2028,4.5
132412,4732,3.0
38479,1270,4.0
133291,1199,5.0
53937,6754,3.0
126040,3536,3.0
92218,4011,1.5
70410,41569,1.5
137023,500,4.0
114958,2109,3.0
115173,50,5.0
19491,6338,2.5
89447,1193,5.0
79104,4720,4.0
134037,33166,3.5
111631,111,4.0
90968,4771,1.5
75817,1356,4.5
115130,1923,5.0
90312,2417,4.0
15095,2683,2.5
92839,372,4.0
3192,151,3.0
113646,25827,3.5
10339,5419,2.0
86925,1101,3.5
135140,3285,5.0
81111,1297,5.0
40058,3450,4.0
92117,2665,5.0
117995,223,4.0
8709,1721,4.0
15495,454,3.0
36335,1208,5.0
38655,5219,3.0
129374,44,3.0
57623,2403,3.0
40077,53996,0.5
9555,2000,1.0
55871,588,3.5
50585,1376,5.0
45539,157,2.0
109515,5055,3.0
57254,3441,5.0
118591,2123,2.0
60794,1917,3.5
71514,10,3.0
78310,5418,3.0
125065,903,4.0
70111,6377,2.5
3026,40617,3.5
46875,4720,4.0
135624,7132,5.0
43536,3255,2.0
94654,8860,2.5
102038,6823,2.5
52135,9,3.0
33610,90405,4.5
9485,2750,4.0
43681,589,5.0
50657,36,4.0
131026,4016,4.5
57464,914,4.5
1708,207,4.0
26198,2617,4.0
111152,59784,2.5
52292,26159,4.0
23091,1029,4.0
39218,858,5.0
122982,377,3.0
77583,3799,2.0
121806,2579,5.0
111769,2294,3.0
70888,474,3.0
14131,34271,2.0
120118,2734,4.0
134517,6539,3.0
131068,1611,4.0
25878,80,4.0
89277,6669,2.0
127372,4447,2.0
132002,4226,4.5
38854,6058,3.5
51204,485,1.0
42744,4011,4.5
16318,2302,3.0
110423,1513,3.0
67281,377,2.0
22147,475,4.0
51789,3006,3.0
61982,345,5.0
122190,1584,5.0
89006,509,4.0
27166,2,3.5
84751,52722,2.0
26358,66934,1.0
113596,590,4.0
8498,2126,3.0
129583,5312,3.5
25551,4465,5.0
130286,3911,3.5
15617,16,4.0
21351,2858,3.5
39218,3256,4.5
137954,1183,3.5
16277,1711,2.5
60762,2112,3.0
135090,6708,3.5
90379,523,3.0
7438,1302,3.0
13090,88,3.0
75161,1027,3.0
34094,1188,3.5
130504,3033,1.0
74487,53953,3.5
50523,185,3.0
129934,110,3.0
78491,2194,4.0
70021,2083,4.0
43547,1707,0.5
7012,457,4.0
136595,8131,3.5
44817,708,4.0
41267,1974,2.5
64729,6,5.0
13658,1573,4.5
109745,350,4.0
14705,338,1.5
92125,1203,5.0
30637,3052,3.5
62925,61449,2.0
138197,434,4.0
104185,58559,5.0
7903,6951,2.0
91184,47382,4.0
31544,592,4.0
98179,3030,4.5
137286,1175,2.0
60781,60069,4.0
12319,592,3.0
75677,1233,3.5
45141,43,3.0
41496,32060,3.0
89826,4571,3.0
48712,48412,4.5
63127,5151,1.0
46491,590,2.0
47174,1417,3.0
2568,2605,2.0
88055,4881,4.0
47299,96811,5.0
93386,150,4.5
55977,1061,3.5
94993,1136,4.0
33764,7458,3.0
18124,1835,2.0
5137,3556,3.5
14421,902,2.0
54042,3556,4.0
70260,2372,2.5
122817,2194,4.5
62641,54503,3.5
46369,55820,3.0
81357,1258,3.0
2470,2436,3.0
39268,19,5.0
77137,49272,4.5
118547,2136,1.0
48695,6377,3.5
74967,2134,1.0
118416,5012,3.5
32830,2105,4.0
87916,47099,3.5
108313,110,4.0
37560,316,3.0
94595,1246,4.0
100134,7070,4.0
25105,3481,4.0
73074,2005,2.0
74155,6997,3.5
34884,51662,5.0
97862,92259,3.5
99408,661,3.5
129943,3062,3.0
87614,2858,5.0
109806,2858,5.0
112940,2628,1.0
115133,480,4.0
351,2424,2.0
34650,4211,4.0
35576,34,5.0
57585,3160,4.0
5952,1101,2.0
74065,1197,4.0
26455,412,4.0
62051,1562,3.0
104455,3079,4.5
11682,1204,5.0
29268,180,1.0
82999,4020,4.0
26185,2671,3.0
60912,27790,3.5
68951,442,3.0
131081,2599,2.0
89944,1653,3.0
57147,457,2.5
93867,1092,2.0
61991,2297,2.5
92972,766,3.0
21287,555,3.0
28220,2599,4.5
69630,168,3.5
119054,3147,5.0
67569,30867,3.0
67253,1882,2.5
103076,4299,3.0
56225,7773,4.0
106917,3408,4.0
52685,61350,0.5
28474,5418,4.0
41439,45950,4.0
43590,555,3.0
25660,434,2.5
86183,1230,4.0
30186,852,4.0
111696,2541,3.0
22727,27822,3.5
29660,1032,4.0
14421,5060,3.0
73871,953,4.0
102714,1288,5.0
35074,33794,4.0
111650,39183,4.5
78940,57536,5.0
138436,3552,4.0
77468,1380,5.0
7472,3421,3.0
95840,1198,5.0
83427,454,4.0
24757,858,5.0
84220,442,4.0
45945,2683,4.0
124283,111,2.5
96778,524,5.0
46265,4973,5.0
67814,4718,3.0
95238,3354,2.0
98999,3809,3.0
96818,4193,4.0
24901,2990,4.0
90921,2762,1.0
48929,376,3.5
52039,903,4.0
76284,2092,3.0
124373,1385,2.5
137822,39,3.0
99417,5577,5.0
131186,548,4.0
45709,4327,3.0
54825,30749,4.5
122603,5564,1.0
26247,1196,4.5
23859,5464,5.0
79531,1292,4.0
108652,589,4.0
123730,1270,5.0
79810,805,4.0
46947,879,2.5
133998,519,1.0
79148,52975,0.5
83122,1271,4.0
41337,4022,2.0
94118,1580,4.0
51964,1224,4.0
72876,73,4.0
4855,1221,4.0
74855,3071,3.5
87801,480,4.5
128806,55908,4.5
85402,2081,3.0
60223,593,5.0
15513,3275,4.5
92743,2640,3.5
120290,8340,4.0
62507,63992,2.5
71789,2664,4.0
829,7323,3.5
43739,16,3.0
22877,1907,4.0
2510,432,2.5
114209,3000,5.0
130019,1620,4.0
59008,47,4.0
109864,2890,3.0
17556,1609,3.0
38081,1667,3.0
117841,3176,3.0
57248,2138,4.0
47376,1197,5.0
109210,27674,4.5
67996,2934,3.0
105757,2147,1.5
111676,1277,5.0
89792,450,3.0
132266,1639,3.0
73498,3386,4.0
64517,153,3.0
129225,3996,3.0
13170,888,1.0
50593,3252,4.0
118847,4734,1.0
127284,4014,4.0
125613,356,2.0
45888,5027,0.5
55999,2062,1.0
96282,1006,3.0
126442,19,3.0
101670,2424,3.5
127876,1955,5.0
74742,2369,4.0
8405,3338,4.0
88858,2732,3.0
56758,112138,4.0
21163,8571,4.0
23851,33817,4.0
102547,3104,4.0
99081,293,4.5
31344,1732,4.0
9892,594,2.5
74322,1645,3.0
81200,1375,4.0
111317,2408,2.0
39166,112,2.0
102826,653,3.0
18232,7022,1.0
67283,54775,4.0
1812,25,4.0
128390,595,3.0
13991,2381,1.0
85698,1295,2.0
72253,7143,4.0
84436,2231,5.0
75108,1148,4.0
20021,2403,5.0
134156,34321,3.5
103986,2280,2.5
17900,2105,3.0
80561,903,3.0
107326,3405,4.0
101137,1270,4.5
20180,2997,3.0
68026,7454,3.0
116761,2671,3.0
122224,1809,4.0
18452,4305,3.0
17851,45499,2.5
135732,168,3.0
48010,778,4.0
106332,3178,0.5
134029,4334,4.5
89046,52722,3.0
27853,608,3.0
120012,736,4.0
32984,47610,4.5
136466,329,2.0
67666,7254,3.0
121585,288,3.0
132314,6378,4.0
50436,79897,4.5
20965,2105,4.0
120510,68319,5.0
67560,2572,4.0
100476,5459,3.0
135412,42718,4.0
49114,296,3.0
128551,46578,3.5
99005,1747,4.0
85604,44,5.0
76630,7036,3.5
112049,5679,2.5
102699,2918,5.0
43188,1091,2.0
20083,1676,4.0
135142,899,1.0
122058,1552,3.0
6685,296,4.5
95028,2145,3.0
24429,1035,2.0
133113,52952,4.0
17244,7438,2.5
51462,2288,4.0
87595,4306,5.0
50741,105,3.0
43384,71379,1.5
7401,1172,3.5
134929,2676,3.0
95797,344,1.0
56167,3275,3.0
97999,3547,3.0
82340,1213,4.5
60688,899,5.0
48686,593,4.0
49519,318,5.0
129961,6620,4.5
52260,1293,3.5
75468,1197,4.0
120312,1878,3.0
129903,1994,4.0
73627,33493,4.0
136768,1033,4.0
10054,4505,1.0
79043,2770,5.0
129474,1245,4.0
95827,1343,4.0
11981,3552,5.0
118096,4367,2.0
82968,51086,1.0
45867,1391,4.0
106380,1704,4.0
11081,78836,2.5
68624,1073,3.0
23052,34048,3.5
98528,52973,4.5
116037,2859,3.0
103223,5378,3.0
29281,588,5.0
35014,165,4.0
2988,8014,4.5
131438,84716,4.0
96111,1207,4.5
34576,34072,3.0
39253,1304,4.0
94013,3174,4.0
91516,2422,3.0
2841,150,4.0
134209,367,2.0
25826,1221,4.5
37744,590,3.5
88419,32,4.0
86768,7373,3.5
18611,3872,1.0
123764,750,4.5
26967,4776,3.5
17328,37733,2.5
24596,364,4.0
62160,2953,3.5
96649,4368,1.5
42879,450,4.0
130684,1965,4.0
137937,961,5.0
54036,1395,4.0
31321,2808,3.0
58604,52,5.0
46486,1584,4.0
17940,1690,4.0
60868,1022,3.0
98894,552,3.0
136752,534,4.0
104345,74851,3.5
126344,8128,3.0
83609,590,3.0
13543,1954,4.0
60943,1103,3.0
92803,5952,5.0
9242,1263,4.0
89125,4369,4.5
3976,608,5.0
20475,52973,2.5
15211,2302,3.0
88188,2683,3.0
85527,91978,3.5
48125,592,4.0
124055,62,5.0
19058,3253,4.0
110838,51540,4.0
37911,532,3.0
101647,540,3.0
90305,318,4.0
17777,1240,2.0
84775,420,3.0
10107,4993,3.0
28906,1148,4.5
125089,50,4.0
21787,1185,4.0
99930,30810,3.5
31076,8906,2.5
14071,2094,3.0
87907,105,4.0
80648,3683,4.0
52214,1517,4.0
8178,1227,3.0
61951,4039,4.0
30443,1079,2.5
15203,2470,3.0
3625,3035,4.0
609,2822,1.5
20321,2502,4.0
80285,527,3.5
119811,491,4.0
98737,2313,5.0
65431,2817,4.0
132785,350,4.0
128566,41863,4.0
94560,2687,2.0
45658,2329,4.0
22538,7438,4.0
29854,325,1.0
25449,48322,5.0
71720,48780,4.5
35227,4226,4.0
1610,3969,3.0
77685,256,2.0
58441,541,4.5
124890,45,3.0
15314,150,4.0
127931,1639,5.0
125821,442,2.0
35941,2826,4.5
33401,1250,4.0
92543,3255,5.0
67839,6619,3.5
34464,497,1.0
66873,2959,3.5
29108,2571,4.0
49554,65810,3.5
74369,3681,4.5
117305,1036,4.0
53695,6,5.0
40721,32029,3.0
74277,104,4.0
16378,181,1.0
134401,26649,2.0
116191,17,5.0
63226,1090,5.0
135819,1713,5.0
73485,160,4.0
41981,1089,3.5
108912,454,4.0
30896,49286,4.0
4009,1012,4.0
134207,1097,3.0
120825,2547,4.0
100800,802,5.0
51266,4975,4.0
11263,2841,3.0
69624,339,4.0
117182,593,4.5
74855,165,4.0
116583,27706,3.0
33429,588,4.0
93759,2001,3.5
120575,87529,1.5
58911,2080,4.0
6051,1353,5.0
119275,968,3.0
43657,3033,3.0
117379,2396,4.0
135418,47610,4.5
29462,355,2.0
44217,2384,5.0
5204,5957,3.0
103385,2066,5.0
14421,2081,2.0
23307,1375,1.5
90308,1080,4.0
26412,858,5.0
106489,2947,3.0
451,50,3.5
72379,315,4.0
125165,88405,2.0
117144,112118,1.0
6660,1305,4.0
20528,1411,5.0
63087,3396,3.0
8380,6184,4.0
131408,2143,4.5
41096,2490,3.0
132090,1517,3.0
76297,348,1.0
98494,37733,3.5
33483,2762,4.0
68231,4816,4.0
27350,1213,3.0
101696,6,4.0
61470,7244,1.0
3269,2110,4.0
67321,377,3.0
120932,1359,4.0
104290,8984,3.0
69543,7210,4.0
28744,1573,3.5
15286,539,4.0
88745,57669,3.0
122348,50,4.0
129809,1,1.0
52405,1485,3.0
127247,5266,5.0
5137,2018,4.0
4001,2968,3.5
63705,71745,3.5
102911,3441,1.0
5,141,5.0
75862,2421,2.0
54364,531,4.0
118865,1722,2.5
124734,73017,4.0
63071,4914,4.0
95079,1441,4.0
122424,1527,3.5
41208,55290,3.5
733,1029,4.0
916,8827,3.5
9930,2087,3.0
24071,6867,3.5
137666,1200,4.5
91015,2321,3.5
40887,44555,5.0
110392,49651,3.5
108234,450,4.0
121678,748,3.0
41253,1210,4.0
8778,485,2.0
138362,380,3.0
119013,6597,3.5
17185,2139,3.5
72357,48385,3.5
41496,4734,3.0
6247,2081,4.5
42412,7451,4.0
59447,913,5.0
100407,125,5.0
12668,2657,4.0
19932,3256,1.5
76637,3751,4.5
106976,733,4.0
13844,326,4.0
58876,6,4.0
128950,1197,5.0
47422,4251,3.0
129803,527,4.0
86785,8949,4.5
35379,26,4.0
101242,4901,2.5
120373,1291,4.0
7763,1215,5.0
120097,2398,4.0
126462,2081,3.0
72684,1320,3.5
20390,4345,5.0
126184,370,3.0
65664,1610,5.0
72694,1127,3.5
119508,2997,4.5
91977,1258,3.0
104953,1246,4.0
36587,597,4.0
134676,1732,2.0
114645,2890,2.5
48228,34,3.0
76433,44840,1.0
77074,1272,4.0
124220,3809,2.0
78332,1258,4.0
137250,2294,3.0
79967,4181,5.0
93058,296,4.0
38957,1892,4.0
116650,1393,5.0
50543,2355,3.5
105306,592,3.0
20885,339,4.0
30528,4027,4.5
3191,1343,4.5
29063,6155,3.0
108159,539,3.0
93977,2924,1.0
84480,2118,4.0
124091,1210,4.0
124321,919,4.0
65342,58297,4.0
82375,4734,3.0
94169,3435,4.0
24431,2412,0.5
111981,4226,3.0
13753,8879,4.0
76972,33834,2.5
80216,1552,4.5
1602,4149,3.5
86456,7934,4.0
102599,1947,4.0
30130,6005,5.0
127938,2028,4.5
17767,588,5.0
34632,3499,4.5
106184,3033,5.0
48873,3785,3.0
88587,3070,2.5
54185,35836,1.0
34875,374,4.0
47662,45722,2.5
125417,2291,3.5
23923,68358,4.5
131942,1674,5.0
85782,541,5.0
17635,21,3.0
119048,8984,4.0
54291,1270,3.0
88029,1357,5.0
102270,1882,3.0
21337,7934,4.5
14417,5673,4.5
11843,2284,5.0
72849,1357,3.0
59854,2160,3.5
97233,1968,3.0
97003,996,1.0
93602,317,4.0
39156,34,4.0
24514,6874,3.5
17488,8641,3.0
57499,58559,5.0
35608,16,5.0
19753,2716,4.0
128527,2020,3.0
49942,440,3.5
25192,300,1.0
69395,34,4.0
44341,1748,5.0
120714,2694,3.0
38915,832,5.0
48068,1653,4.5
53346,8368,3.5
18149,4006,4.5
27379,4036,3.0
37339,104069,4.0
87381,112623,2.5
38335,1464,2.0
69784,31433,4.0
132275,2089,2.5
102247,1997,4.0
41996,2268,2.0
29069,743,3.0
6052,3871,4.5
86066,95510,4.0
10203,923,1.0
128277,5218,4.5
26122,2424,0.5
137202,1209,4.0
96305,364,3.5
3907,257,2.0
113024,6528,3.0
120548,41997,4.0
29390,741,3.0
117007,66509,4.0
128010,260,5.0
55434,1213,4.0
133764,2355,4.0
75302,1240,5.0
124547,2935,4.0
67283,48,3.0
26530,31,4.0
29150,3160,3.0
41387,3448,2.5
131418,95167,4.0
137741,147,3.0
64433,1380,2.0
7622,95,5.0
100071,24,4.0
22564,590,4.0
77371,339,5.0
123134,6,4.0
114212,2560,4.0
81326,168,2.0
90457,1136,4.0
43269,239,4.0
89366,2959,2.5
1098,3,5.0
121576,1378,5.0
67448,3508,4.0
50168,2495,0.5
113458,1080,5.0
93672,54001,3.5
92269,3301,0.5
84770,1704,3.0
25478,5418,4.0
36869,1682,4.5
85230,3299,3.0
9009,733,2.5
33402,1011,4.0
58032,51255,4.5
108564,3826,3.5
109895,1405,3.0
71407,7502,3.0
32843,3105,4.0
44482,3704,4.0
93536,4299,2.0
113249,80219,4.0
73793,194,3.0
101127,2455,4.0
132616,608,3.0
50865,2991,4.0
17510,56715,2.0
51514,9,3.0
96127,357,4.5
40898,1393,3.5
131138,49526,2.5
35448,2571,4.5
93048,709,4.0
104714,2248,4.5
57218,55269,4.5
78308,6305,3.5
122860,8364,4.0
20847,648,5.0
100213,2433,3.0
86214,7369,1.0
55690,48516,2.0
71451,56367,4.5
101904,4467,4.0
125936,4085,4.5
74679,7360,4.0
41457,1091,2.0
82642,296,4.0
67776,593,5.0
118489,41,4.0
57830,68157,4.0
22469,1097,4.0
10863,40870,3.5
136475,2329,4.0
136122,1196,3.0
11884,8360,2.5
53765,2151,3.5
122943,688,4.0
10802,1784,2.0
46036,480,3.5
11513,69844,4.0
21456,830,1.0
33408,2717,1.0
121601,2379,2.5
112653,588,4.0
70132,292,3.0
49239,32,5.0
27796,440,2.0
95032,94959,4.5
105457,1185,4.5
65413,91658,3.5
96822,2710,3.5
87496,953,3.0
50904,1206,4.0
115857,2028,4.0
48083,44761,5.0
42204,927,4.0
20488,2232,3.0
12232,2907,1.0
57167,331,4.0
132275,1911,1.0
126178,1073,5.0
114311,49530,4.0
109876,4214,3.0
15781,104,5.0
46137,3910,3.0
68815,4103,4.5
108473,1206,4.5
24189,26084,5.0
7210,4520,2.0
11099,2719,2.0
17962,7420,2.5
24648,1183,4.0
6874,34,3.5
57087,1296,5.0
51994,4865,3.0
77624,648,3.0
31136,2463,5.0
109890,4750,3.0
69198,638,3.0
138317,4344,3.0
113209,2719,2.5
27469,4903,4.0
88804,3264,3.0
27551,5956,3.0
3901,1617,5.0
137791,1645,4.0
2946,2722,2.0
17884,1177,5.0
32224,4815,4.0
103407,1993,1.0
7210,3397,3.0
99602,150,3.0
55861,3546,2.0
86645,1013,5.0
67619,47,4.0
43038,370,2.0
14547,527,5.0
127344,2490,3.0
101298,552,3.0
122128,172,3.0
23475,588,4.0
96984,954,5.0
42320,4022,4.5
106196,2716,4.0
19293,2124,2.5
24219,3983,4.0
12592,2717,3.0
28780,35836,4.0
74036,4643,3.0
99013,2297,3.0
17842,7361,4.5
97558,2531,2.0
112671,514,4.0
21840,3347,5.0
21391,1912,3.0
79269,3095,5.0
17485,1345,3.0
40243,4306,2.5
28035,31026,2.5
96047,2046,3.0
20117,74789,3.5
31937,4992,3.0
41330,1967,1.0
29598,1834,4.5
94818,54736,4.5
67518,55276,3.5
21285,1249,3.0
131031,1219,5.0
4428,1394,3.0
59394,3608,2.0
24381,1242,3.0
11902,3540,2.0
117958,2029,2.0
53515,455,2.0
131910,5515,2.0
17120,2002,3.0
72297,839,4.5
101945,66934,3.0
17127,1586,5.0
108060,5954,3.0
94315,3408,5.0
90045,1276,2.5
8877,5218,4.0
116970,161,5.0
93147,104,4.0
85341,953,4.0
98805,1513,3.0
128057,7173,3.5
137252,3476,3.0
124678,8910,3.0
89718,3256,4.0
125539,5103,2.0
66259,3519,4.0
125113,55094,4.0
83992,104,5.0
34334,1245,4.0
14437,48385,4.0
137796,3176,3.0
951,4344,1.5
102043,208,4.0
5504,4369,3.0
2109,4041,4.0
29929,1036,3.5
26644,32,3.0
65029,2692,5.0
72144,922,5.0
103484,2700,4.0
22902,3438,3.5
48526,596,3.0
129684,4226,4.0
33736,540,2.5
4307,1188,4.0
60814,79,3.0
132464,262,4.0
136768,2794,3.0
131910,6324,2.0
33713,4728,2.5
67477,15,2.0
107806,92643,4.0
66598,1201,3.0
18713,1113,3.0
57865,342,4.0
17015,223,5.0
86720,50,4.0
114540,50,4.5
28906,4963,4.5
84998,2262,4.0
101155,736,2.5
113335,5293,3.0
1844,1198,4.0
27478,1961,5.0
14956,1517,1.0
126786,3053,2.0
6795,2953,1.0
26222,4502,2.0
37508,90746,4.0
8238,1339,4.0
26554,4280,3.5
80276,2249,2.0
58904,2571,4.5
93556,708,4.0
4031,785,3.0
118707,19,2.0
63219,27878,4.5
70682,2066,5.0
125658,105,4.5
116422,19,3.0
29115,1030,1.0
131486,2571,4.5
88002,648,3.0
105373,1240,4.0
14146,3897,4.0
120524,172,3.0
87445,290,5.0
129169,1476,4.0
22209,10,4.0
73022,919,4.0
63146,1061,4.0
19305,93443,3.0
87609,2450,1.0
135784,2672,2.5
13092,1515,4.0
65910,1249,4.0
132146,858,5.0
71612,2012,2.0
106697,1721,2.0
60454,485,1.0
135012,4993,5.0
67387,27869,4.5
35959,919,5.0
34578,748,3.0
31244,69951,2.0
118848,1201,4.5
54200,3948,3.5
95070,4262,4.0
53426,3481,4.5
108763,4678,4.0
93738,2355,1.0
123902,1784,1.5
68289,6934,3.5
59352,593,4.0
95797,7153,4.0
25877,1580,4.0
66049,648,3.5
12956,1214,4.5
74712,589,2.0
2161,3186,4.5
83331,184,5.0
127778,97304,4.0
6731,2253,4.5
30766,49272,4.5
128115,1,4.5
56089,237,3.0
69683,2474,4.0
59697,95,3.5
61853,246,5.0
5415,2815,2.0
17540,1291,4.0
118205,4078,4.0
51037,3578,4.5
114043,3285,3.0
13951,3879,2.0
119089,593,4.0
105580,26713,2.0
311,1616,2.0
107467,4916,4.0
19334,3703,5.0
122189,239,3.0
11230,3685,4.0
31775,3020,4.0
76155,33679,3.0
13264,3730,4.0
92075,1041,3.0
90887,40815,4.0
18115,1580,4.0
92616,2023,4.0
131879,7001,5.0
82163,588,4.5
132195,1242,4.0
27396,5060,5.0
64084,6365,4.5
98224,4383,3.5
63459,3044,4.0
3673,118,3.0
77602,590,5.0
71439,7285,3.5
15361,56757,3.5
20083,1573,4.0
100236,5055,4.5
132231,3994,4.5
119695,4239,3.5
25178,247,3.0
18968,37844,3.5
138259,1405,2.5
84772,306,4.0
127930,4321,3.0
55210,165,3.0
122737,2153,3.0
4489,2683,4.0
51229,3831,4.0
89034,8949,5.0
51784,3896,4.5
14978,147,4.0
6500,1060,4.0
61444,31685,3.5
18372,830,0.5
135828,3925,3.5
72966,4865,5.0
134315,2858,4.0
18679,3175,4.0
130622,50005,2.5
129253,8815,3.5
103668,2123,1.0
137634,215,4.0
88536,2898,1.0
83134,544,1.0
107869,2134,1.5
25676,185,2.0
127713,253,3.5
51162,4226,5.0
137860,27721,2.5
37616,555,2.0
117171,1196,4.5
102038,1077,4.0
32489,317,5.0
20204,1260,4.5
91055,48394,4.0
43596,3578,2.5
109798,80969,3.0
120132,349,4.0
106332,6947,3.0
83361,60072,1.0
123169,1179,3.0
15767,1665,4.0
35155,480,4.0
10624,2712,3.0
123847,6711,4.0
57467,1233,4.5
82278,1258,1.0
115306,47,5.0
43682,1193,5.0
28103,1970,2.0
16000,54274,1.0
118632,5296,4.0
28443,6870,4.5
39181,8154,4.5
34362,1931,5.0
92460,185,4.0
5069,1092,3.0
33854,4027,3.0
80092,64839,3.0
115265,56782,4.0
70854,30812,5.0
49075,5963,2.5
130528,908,5.0
74707,2596,5.0
14056,1079,5.0
29056,2599,4.5
94243,1641,1.0
68289,5380,3.5
79667,4963,4.5
71838,6357,4.5
134465,736,3.0
68721,332,2.0
67179,3527,4.0
100405,2549,2.5
5621,1476,5.0
83312,780,3.0
13310,1240,3.5
48736,1517,3.5
56132,4344,3.0
56270,2050,3.0
27096,2174,3.0
125380,2571,5.0
48349,541,5.0
89487,1291,5.0
79222,3070,1.0
17129,1258,5.0
93122,1301,5.0
9267,1221,5.0
60653,4901,4.0
89480,5872,2.5
40212,156,3.0
43905,111,1.5
117347,3949,4.0
66347,49278,4.0
49863,64622,5.0
70635,8464,5.0
7605,250,4.0
2428,6193,4.5
41251,65685,1.5
59137,2788,5.0
